,x_Bi,x_In,x_Sn,Tm
1385,0.78,0.06,0.16,221.0
1386,0.77,0.07,0.16,218.0
1387,0.76,0.08,0.16,215.0
1388,0.75,0.09,0.16,212.0
1389,0.74,0.1,0.16,208.5
1390,0.73,0.11,0.16,205.5
1391,0.72,0.12,0.16,202.0
1392,0.71,0.13,0.16,199.0
1393,0.7,0.14,0.16,195.5
1394,0.69,0.15,0.16,192.5
1395,0.68,0.16,0.16,189.0
1396,0.67,0.17,0.16,185.5
1397,0.66,0.18,0.16,182.0
1398,0.65,0.19,0.16,178.5
1399,0.64,0.2,0.16,175.0
1400,0.63,0.21,0.16,171.5
1401,0.62,0.22,0.16,168.0
1402,0.61,0.23,0.16,164.5
1403,0.6,0.24,0.16,161.0
1404,0.59,0.25,0.16,157.0
1405,0.58,0.26,0.16,153.5
1406,0.57,0.27,0.16,149.5
1407,0.56,0.28,0.16,145.5
1408,0.55,0.29,0.16,141.5
1409,0.54,0.3,0.16,137.5
1410,0.53,0.31,0.16,133.5
1411,0.52,0.32,0.16,129.5
1412,0.51,0.33,0.16,125.5
1413,0.5,0.34,0.16,121.0
1414,0.49,0.35,0.16,117.0
1415,0.48,0.36,0.16,112.5
1416,0.47,0.37,0.16,108.0
1417,0.46,0.38,0.16,103.5
1418,0.45,0.39,0.16,99.0
1419,0.44,0.4,0.16,94.5
1420,0.43,0.41,0.16,89.5
1421,0.42,0.42,0.16,85.5
1422,0.41,0.43,0.16,85.5
1423,0.4,0.44,0.16,85.5
1424,0.39,0.45,0.16,85.0
1425,0.38,0.46,0.16,84.5
1426,0.37,0.47,0.16,84.0
1427,0.36,0.48,0.16,83.5
1428,0.35,0.49,0.16,82.5
1429,0.34,0.5,0.16,81.5
1430,0.33,0.51,0.16,80.0
1431,0.32,0.52,0.16,78.5
1432,0.31,0.53,0.16,77.0
1433,0.3,0.54,0.16,75.0
1434,0.29,0.55,0.16,73.5
1435,0.28,0.56,0.16,71.0
1436,0.27,0.57,0.16,69.0
1437,0.26,0.58,0.16,66.5
1438,0.25,0.59,0.16,64.0
1439,0.24,0.6,0.16,61.0
1440,0.23,0.61,0.16,60.0
1441,0.22,0.62,0.16,59.5
1442,0.21,0.63,0.16,59.0
1443,0.2,0.64,0.16,58.0
1444,0.19,0.65,0.16,60.5
1445,0.18,0.66,0.16,64.5
1446,0.17,0.67,0.16,68.5
1447,0.16,0.68,0.16,72.5
1448,0.15,0.69,0.16,77.0
1449,0.14,0.7,0.16,81.5
1450,0.13,0.71,0.16,86.0
1451,0.12,0.72,0.16,90.0
1452,0.11,0.73,0.16,94.5
1453,0.1,0.74,0.16,98.5
1454,0.09,0.75,0.16,103.0
1455,0.08,0.76,0.16,107.0
1456,0.07,0.77,0.16,111.5
1457,0.06,0.78,0.16,115.5
1458,0.05,0.79,0.16,119.5
1459,0.04,0.8,0.16,123.5
1460,0.03,0.81,0.16,127.5
1461,0.02,0.82,0.16,131.5
1462,0.01,0.83,0.16,135.5
181,0.0,0.8300000000000001,0.16999999999999993,139.0
214,0.83,0.0,0.17,237.0
1464,0.82,0.01,0.17,234.0
1465,0.81,0.02,0.17,231.0
1466,0.8,0.03,0.17,228.0
1467,0.79,0.04,0.17,225.0
1468,0.78,0.05,0.17,222.0
1469,0.77,0.06,0.17,219.0
1470,0.76,0.07,0.17,216.0
1471,0.75,0.08,0.17,212.5
1472,0.74,0.09,0.17,209.5
1473,0.73,0.1,0.17,206.5
1474,0.72,0.11,0.17,203.0
1475,0.71,0.12,0.17,200.0
1476,0.7,0.13,0.17,196.5
1477,0.69,0.14,0.17,193.0
1478,0.68,0.15,0.17,190.0
1479,0.67,0.16,0.17,186.5
1480,0.66,0.17,0.17,183.0
1481,0.65,0.18,0.17,179.5
1482,0.64,0.19,0.17,176.0
1483,0.63,0.2,0.17,172.5
1484,0.62,0.21,0.17,169.0
1485,0.61,0.22,0.17,165.5
1486,0.6,0.23,0.17,162.0
1487,0.59,0.24,0.17,158.0
1488,0.58,0.25,0.17,154.5
1489,0.57,0.26,0.17,150.5
1490,0.56,0.27,0.17,146.5
1491,0.55,0.28,0.17,143.0
1492,0.54,0.29,0.17,139.0
1493,0.53,0.3,0.17,135.0
1494,0.52,0.31,0.17,131.0
1495,0.51,0.32,0.17,126.5
1496,0.5,0.33,0.17,122.5
1497,0.49,0.34,0.17,118.5
1498,0.48,0.35,0.17,114.0
1499,0.47,0.36,0.17,109.5
1500,0.46,0.37,0.17,105.0
1501,0.45,0.38,0.17,100.5
1502,0.44,0.39,0.17,96.0
1503,0.43,0.4,0.17,91.5
1504,0.42,0.41,0.17,87.0
1505,0.41,0.42,0.17,84.5
1506,0.4,0.43,0.17,84.5
1507,0.39,0.44,0.17,84.0
1508,0.38,0.45,0.17,84.0
1509,0.37,0.46,0.17,83.5
1510,0.36,0.47,0.17,82.5
1511,0.35,0.48,0.17,82.0
1512,0.34,0.49,0.17,81.0
1513,0.33,0.5,0.17,79.5
1514,0.32,0.51,0.17,78.5
1515,0.31,0.52,0.17,77.0
1516,0.3,0.53,0.17,75.0
1517,0.29,0.54,0.17,73.5
1518,0.28,0.55,0.17,71.5
1519,0.27,0.56,0.17,69.0
1520,0.26,0.57,0.17,67.0
1521,0.25,0.58,0.17,64.0
1522,0.24,0.59,0.17,61.5
1523,0.23,0.6,0.17,59.5
1524,0.22,0.61,0.17,58.5
1525,0.21,0.62,0.17,58.0
1526,0.2,0.63,0.17,57.0677560849183
1527,0.19,0.64,0.17,60.0
1528,0.18,0.65,0.17,64.0
1529,0.17,0.66,0.17,68.0
1530,0.16,0.67,0.17,72.0
1531,0.15,0.68,0.17,76.5
1532,0.14,0.69,0.17,80.5
1533,0.13,0.7,0.17,84.5
1534,0.12,0.71,0.17,89.0
1535,0.11,0.72,0.17,93.0
1536,0.1,0.73,0.17,97.5
1537,0.09,0.74,0.17,101.5
1538,0.08,0.75,0.17,106.0
1539,0.07,0.76,0.17,110.0
1540,0.06,0.77,0.17,114.0
1541,0.05,0.78,0.17,118.5
1542,0.04,0.79,0.17,122.5
1543,0.03,0.8,0.17,126.5
1544,0.02,0.81,0.17,131.0
1545,0.01,0.82,0.17,135.0
180,0.0,0.8200000000000001,0.17999999999999994,138.5
1547,0.81,0.01,0.18,232.0
1548,0.8,0.02,0.18,229.0
1549,0.79,0.03,0.18,226.0
1550,0.78,0.04,0.18,223.0
1551,0.77,0.05,0.18,220.0
1552,0.76,0.06,0.18,216.5
1553,0.75,0.07,0.18,213.5
1554,0.74,0.08,0.18,210.5
1555,0.73,0.09,0.18,207.0
1556,0.72,0.1,0.18,204.0
1557,0.71,0.11,0.18,200.5
1558,0.7,0.12,0.18,197.5
1559,0.69,0.13,0.18,194.0
1560,0.68,0.14,0.18,190.5
1561,0.67,0.15,0.18,187.5
1562,0.66,0.16,0.18,184.0
1563,0.65,0.17,0.18,180.5
1564,0.64,0.18,0.18,177.0
1565,0.63,0.19,0.18,173.5
1566,0.62,0.2,0.18,170.0
1567,0.61,0.21,0.18,166.5
1568,0.6,0.22,0.18,163.0
1569,0.59,0.23,0.18,159.0
1570,0.58,0.24,0.18,155.5
1571,0.57,0.25,0.18,151.5
1572,0.56,0.26,0.18,148.0
1573,0.55,0.27,0.18,144.0
1574,0.54,0.28,0.18,140.0
1575,0.53,0.29,0.18,136.0
1576,0.52,0.3,0.18,132.0
1577,0.51,0.31,0.18,128.0
1578,0.5,0.32,0.18,124.0
1579,0.49,0.33,0.18,119.5
1580,0.48,0.34,0.18,115.5
1581,0.47,0.35,0.18,111.0
1582,0.46,0.36,0.18,107.0
1583,0.45,0.37,0.18,102.5
1584,0.44,0.38,0.18,98.0
1585,0.43,0.39,0.18,93.5
1586,0.42,0.4,0.18,88.5
1587,0.41,0.41,0.18,84.0
1588,0.4,0.42,0.18,83.5
1589,0.39,0.43,0.18,83.0
1590,0.38,0.44,0.18,83.0
1591,0.37,0.45,0.18,82.5
1592,0.36,0.46,0.18,82.0
1593,0.35,0.47,0.18,81.0
1594,0.34,0.48,0.18,80.0
1595,0.33,0.49,0.18,79.0
1596,0.32,0.5,0.18,78.0
1597,0.31,0.51,0.18,76.5
1598,0.3,0.52,0.18,75.0
1599,0.29,0.53,0.18,73.5
1600,0.28,0.54,0.18,71.5
1601,0.27,0.55,0.18,69.5
1602,0.26,0.56,0.18,67.0
1603,0.25,0.57,0.18,64.5
1604,0.24,0.58,0.18,62.0
1605,0.23,0.59,0.18,59.0
1606,0.22,0.6,0.18,58.0
1607,0.21,0.61,0.18,57.0
1608,0.2,0.62,0.18,56.5
1609,0.19,0.63,0.18,60.0
1610,0.18,0.64,0.18,63.5
1611,0.17,0.65,0.18,67.5
1612,0.16,0.66,0.18,71.5
1613,0.15,0.67,0.18,75.5
1614,0.14,0.68,0.18,80.0
1615,0.13,0.69,0.18,84.0
1616,0.12,0.7,0.18,88.0
1617,0.11,0.71,0.18,92.5
1618,0.1,0.72,0.18,96.5
1619,0.09,0.73,0.18,100.5
1620,0.08,0.74,0.18,105.0
1621,0.07,0.75,0.18,109.0
1622,0.06,0.76,0.18,113.5
1623,0.05,0.77,0.18,117.5
1624,0.04,0.78,0.18,121.5
1625,0.03,0.79,0.18,126.0
1626,0.02,0.8,0.18,130.0
1627,0.01,0.81,0.18,134.5
215,0.82,0.0,0.18000000000000002,235.0
179,0.0,0.81,0.18999999999999995,138.0
216,0.81,0.0,0.19,233.0
1629,0.8,0.01,0.19,230.0
1630,0.79,0.02,0.19,227.0
1631,0.78,0.03,0.19,224.0
1632,0.77,0.04,0.19,220.5
1633,0.76,0.05,0.19,217.5
1634,0.75,0.06,0.19,214.5
1635,0.74,0.07,0.19,211.0
1636,0.73,0.08,0.19,208.0
1637,0.72,0.09,0.19,205.0
1638,0.71,0.1,0.19,201.5
1639,0.7,0.11,0.19,198.5
1640,0.69,0.12,0.19,195.0
1641,0.68,0.13,0.19,191.5
1642,0.67,0.14,0.19,188.5
1643,0.66,0.15,0.19,185.0
1644,0.65,0.16,0.19,181.5
1645,0.64,0.17,0.19,178.0
1646,0.63,0.18,0.19,174.5
1647,0.62,0.19,0.19,171.0
1648,0.61,0.2,0.19,167.5
1649,0.6,0.21,0.19,164.0
1650,0.59,0.22,0.19,160.0
1651,0.58,0.23,0.19,156.5
1652,0.57,0.24,0.19,153.0
1653,0.56,0.25,0.19,149.0
1654,0.55,0.26,0.19,145.0
1655,0.54,0.27,0.19,141.5
1656,0.53,0.28,0.19,137.5
1657,0.52,0.29,0.19,133.5
1658,0.51,0.3,0.19,129.5
1659,0.5,0.31,0.19,125.5
1660,0.49,0.32,0.19,121.0
1661,0.48,0.33,0.19,117.0
1662,0.47,0.34,0.19,112.5
1663,0.46,0.35,0.19,108.5
1664,0.45,0.36,0.19,104.0
1665,0.44,0.37,0.19,99.5
1666,0.43,0.38,0.19,95.0
1667,0.42,0.39,0.19,90.5
1668,0.41,0.4,0.19,86.0
1669,0.4,0.41,0.19,82.0
1670,0.39,0.42,0.19,82.0
1671,0.38,0.43,0.19,82.0
1672,0.37,0.44,0.19,81.5
1673,0.36,0.45,0.19,81.0
1674,0.35,0.46,0.19,80.5
1675,0.34,0.47,0.19,79.5
1676,0.33,0.48,0.19,78.5
1677,0.32,0.49,0.19,77.5
1678,0.31,0.5,0.19,76.5
1679,0.3,0.51,0.19,75.0
1680,0.29,0.52,0.19,73.0
1681,0.28,0.53,0.19,71.5
1682,0.27,0.54,0.19,69.5
1683,0.26,0.55,0.19,67.5
1684,0.25,0.56,0.19,65.0
1685,0.24,0.57,0.19,62.5
1686,0.23,0.58,0.19,59.5
1687,0.22,0.59,0.19,57.21809283156506
1688,0.21,0.6,0.19,56.0
1689,0.2,0.61,0.19,56.0
1690,0.19,0.62,0.19,59.5
1691,0.18,0.63,0.19,63.5
1692,0.17,0.64,0.19,67.0
1693,0.16,0.65,0.19,71.0
1694,0.15,0.66,0.19,75.0
1695,0.14,0.67,0.19,79.0
1696,0.13,0.68,0.19,83.0
1697,0.12,0.69,0.19,87.5
1698,0.11,0.7,0.19,91.5
1699,0.1,0.71,0.19,95.5
1700,0.09,0.72,0.19,100.0
1701,0.08,0.73,0.19,104.0
1702,0.07,0.74,0.19,108.5
1703,0.06,0.75,0.19,112.5
1704,0.05,0.76,0.19,117.0
1705,0.04,0.77,0.19,121.0
1706,0.03,0.78,0.19,125.0
1707,0.02,0.79,0.19,129.5
1708,0.01,0.8,0.19,133.5
178,0.0,0.8,0.19999999999999996,137.0
217,0.8,0.0,0.2,231.0
1710,0.79,0.01,0.2,228.0
1711,0.78,0.02,0.2,225.0
1712,0.77,0.03,0.2,221.5
1713,0.76,0.04,0.2,218.5
1714,0.75,0.05,0.2,215.5
1715,0.74,0.06,0.2,212.0
1716,0.73,0.07,0.2,209.0
1717,0.72,0.08,0.2,205.5
1718,0.71,0.09,0.2,202.5
1719,0.7,0.1,0.2,199.0
1720,0.69,0.11,0.2,196.0
1721,0.68,0.12,0.2,192.5
1722,0.67,0.13,0.2,189.0
1723,0.66,0.14,0.2,186.0
1724,0.65,0.15,0.2,182.5
1725,0.64,0.16,0.2,179.0
1726,0.63,0.17,0.2,175.5
1727,0.62,0.18,0.2,172.0
1728,0.61,0.19,0.2,168.5
1729,0.6,0.2,0.2,165.0
1730,0.59,0.21,0.2,161.5
1731,0.58,0.22,0.2,157.5
1732,0.57,0.23,0.2,154.0
1733,0.56,0.24,0.2,150.0
1734,0.55,0.25,0.2,146.5
1735,0.54,0.26,0.2,142.5
1736,0.53,0.27,0.2,138.5
1737,0.52,0.28,0.2,134.5
1738,0.51,0.29,0.2,130.5
1739,0.5,0.3,0.2,126.5
1740,0.49,0.31,0.2,122.5
1741,0.48,0.32,0.2,118.5
1742,0.47,0.33,0.2,114.0
1743,0.46,0.34,0.2,110.0
1744,0.45,0.35,0.2,105.5
1745,0.44,0.36,0.2,101.0
1746,0.43,0.37,0.2,96.5
1747,0.42,0.38,0.2,92.0
1748,0.41,0.39,0.2,87.5
1749,0.4,0.4,0.2,83.0
1750,0.39,0.41,0.2,81.0
1751,0.38,0.42,0.2,81.0
1752,0.37,0.43,0.2,81.0
1753,0.36,0.44,0.2,80.5
1754,0.35,0.45,0.2,80.0
1755,0.34,0.46,0.2,79.0
1756,0.33,0.47,0.2,78.0
1757,0.32,0.48,0.2,77.0
1758,0.31,0.49,0.2,76.0
1759,0.3,0.5,0.2,74.5
1760,0.29,0.51,0.2,73.0
1761,0.28,0.52,0.2,71.5
1762,0.27,0.53,0.2,69.5
1763,0.26,0.54,0.2,67.5
1764,0.25,0.55,0.2,65.0
1765,0.24,0.56,0.2,63.0
1766,0.23,0.57,0.2,61.5
1767,0.22,0.58,0.2,60.0
1768,0.21,0.59,0.2,58.5
1769,0.2,0.6,0.2,56.5
1770,0.19,0.61,0.2,59.5
1771,0.18,0.62,0.2,63.0
1772,0.17,0.63,0.2,66.5
1773,0.16,0.64,0.2,70.5
1774,0.15,0.65,0.2,74.5
1775,0.14,0.66,0.2,78.5
1776,0.13,0.67,0.2,82.5
1777,0.12,0.68,0.2,86.5
1778,0.11,0.69,0.2,91.0
1779,0.1,0.7,0.2,95.0
1780,0.09,0.71,0.2,99.0
1781,0.08,0.72,0.2,103.5
1782,0.07,0.73,0.2,107.5
1783,0.06,0.74,0.2,112.0
1784,0.05,0.75,0.2,116.0
1785,0.04,0.76,0.2,120.0
1786,0.03,0.77,0.2,124.5
1787,0.02,0.78,0.2,128.5
1788,0.01,0.79,0.2,133.0
177,0.0,0.79,0.20999999999999996,136.5
1790,0.78,0.01,0.21,226.0
1791,0.77,0.02,0.21,222.5
1792,0.76,0.03,0.21,219.5
1793,0.75,0.04,0.21,216.5
1794,0.74,0.05,0.21,213.0
1795,0.73,0.06,0.21,210.0
1796,0.72,0.07,0.21,206.5
1797,0.71,0.08,0.21,203.5
1798,0.7,0.09,0.21,200.0
1799,0.69,0.1,0.21,197.0
1800,0.68,0.11,0.21,193.5
1801,0.67,0.12,0.21,190.0
1802,0.66,0.13,0.21,187.0
1803,0.65,0.14,0.21,183.5
1804,0.64,0.15,0.21,180.0
1805,0.63,0.16,0.21,176.5
1806,0.62,0.17,0.21,173.0
1807,0.61,0.18,0.21,169.5
1808,0.6,0.19,0.21,166.0
1809,0.59,0.2,0.21,162.5
1810,0.58,0.21,0.21,158.5
1811,0.57,0.22,0.21,155.0
1812,0.56,0.23,0.21,151.5
1813,0.55,0.24,0.21,147.5
1814,0.54,0.25,0.21,143.5
1815,0.53,0.26,0.21,140.0
1816,0.52,0.27,0.21,136.0
1817,0.51,0.28,0.21,132.0
1818,0.5,0.29,0.21,128.0
1819,0.49,0.3,0.21,124.0
1820,0.48,0.31,0.21,120.0
1821,0.47,0.32,0.21,115.5
1822,0.46,0.33,0.21,111.5
1823,0.45,0.34,0.21,107.0
1824,0.44,0.35,0.21,103.0
1825,0.43,0.36,0.21,98.5
1826,0.42,0.37,0.21,94.0
1827,0.41,0.38,0.21,89.5
1828,0.4,0.39,0.21,85.0
1829,0.39,0.4,0.21,81.0
1830,0.38,0.41,0.21,80.60856302175301
1831,0.37,0.42,0.21,80.5
1832,0.36,0.43,0.21,79.96508975025012
1833,0.35,0.44,0.21,79.0
1834,0.34,0.45,0.21,78.5
1835,0.33,0.46,0.21,77.5
1836,0.32,0.47,0.21,77.0
1837,0.31,0.48,0.21,75.5
1838,0.3,0.49,0.21,74.5
1839,0.29,0.5,0.21,73.26542446229524
1840,0.28,0.51,0.21,71.69558818539855
1841,0.27,0.52,0.21,70.0
1842,0.26,0.53,0.21,68.5
1843,0.25,0.54,0.21,67.5
1844,0.24,0.55,0.21,66.5
1845,0.23,0.56,0.21,65.0
1846,0.22,0.57,0.21,63.5
1847,0.21,0.58,0.21,62.0
1848,0.2,0.59,0.21,60.5
1849,0.19,0.6,0.21,59.0
1850,0.18,0.61,0.21,62.5
1851,0.17,0.62,0.21,66.5
1852,0.16,0.63,0.21,70.0
1853,0.15,0.64,0.21,74.0
1854,0.14,0.65,0.21,78.0
1855,0.13,0.66,0.21,82.0
1856,0.12,0.67,0.21,86.0
1857,0.11,0.68,0.21,90.0
1858,0.1,0.69,0.21,94.0
1859,0.09,0.7,0.21,98.5
1860,0.08,0.71,0.21,102.5
1861,0.07,0.72,0.21,107.0
1862,0.06,0.73,0.21,111.0
1863,0.05,0.74,0.21,115.0
1864,0.04,0.75,0.21,119.5
1865,0.03,0.76,0.21,123.5
1866,0.02,0.77,0.21,128.0
1867,0.01,0.78,0.21,132.5
218,0.79,0.0,0.21000000000000002,229.0
176,0.0,0.78,0.21999999999999997,136.0
219,0.78,0.0,0.22,227.0
1869,0.77,0.01,0.22,224.0
1870,0.76,0.02,0.22,220.5
1871,0.75,0.03,0.22,217.5
1872,0.74,0.04,0.22,214.0
1873,0.73,0.05,0.22,211.0
1874,0.72,0.06,0.22,207.5
1875,0.71,0.07,0.22,204.5
1876,0.7,0.08,0.22,201.0
1877,0.69,0.09,0.22,198.0
1878,0.68,0.1,0.22,194.5
1879,0.67,0.11,0.22,191.0
1880,0.66,0.12,0.22,188.0
1881,0.65,0.13,0.22,184.5
1882,0.64,0.14,0.22,181.0
1883,0.63,0.15,0.22,177.5
1884,0.62,0.16,0.22,174.0
1885,0.61,0.17,0.22,170.5
1886,0.6,0.18,0.22,167.0
1887,0.59,0.19,0.22,163.5
1888,0.58,0.2,0.22,160.0
1889,0.57,0.21,0.22,156.0
1890,0.56,0.22,0.22,152.5
1891,0.55,0.23,0.22,148.5
1892,0.54,0.24,0.22,145.0
1893,0.53,0.25,0.22,141.0
1894,0.52,0.26,0.22,137.0
1895,0.51,0.27,0.22,133.5
1896,0.5,0.28,0.22,129.5
1897,0.49,0.29,0.22,125.5
1898,0.48,0.3,0.22,121.5
1899,0.47,0.31,0.22,117.0
1900,0.46,0.32,0.22,113.0
1901,0.45,0.33,0.22,108.5
1902,0.44,0.34,0.22,104.5
1903,0.43,0.35,0.22,100.0
1904,0.42,0.36,0.22,95.5
1905,0.41,0.37,0.22,91.0
1906,0.4,0.38,0.22,86.5
1907,0.39,0.39,0.22,83.5
1908,0.38,0.4,0.22,83.5
1909,0.37,0.41,0.22,83.0
1910,0.36,0.42,0.22,82.5
1911,0.35,0.43,0.22,82.0
1912,0.34,0.44,0.22,81.5
1913,0.33,0.45,0.22,80.5
1914,0.32,0.46,0.22,79.5
1915,0.31,0.47,0.22,78.5
1916,0.3,0.48,0.22,77.5
1917,0.29,0.49,0.22,76.5
1918,0.28,0.5,0.22,75.0
1919,0.27,0.51,0.22,73.5
1920,0.26,0.52,0.22,72.0
1921,0.25,0.53,0.22,71.0
1922,0.24,0.54,0.22,69.5
1923,0.23,0.55,0.22,68.5
1924,0.22,0.56,0.22,67.0
1925,0.21,0.57,0.22,65.5
1926,0.2,0.58,0.22,64.0
1927,0.19,0.59,0.22,62.5
1928,0.18,0.6,0.22,62.5
1929,0.17,0.61,0.22,66.0
1930,0.16,0.62,0.22,69.5
1931,0.15,0.63,0.22,73.5
1932,0.14,0.64,0.22,77.5
1933,0.13,0.65,0.22,81.5
1934,0.12,0.66,0.22,85.5
1935,0.11,0.67,0.22,89.5
1936,0.1,0.68,0.22,93.5
1937,0.09,0.69,0.22,97.5
1938,0.08,0.7,0.22,102.0
1939,0.07,0.71,0.22,106.0
1940,0.06,0.72,0.22,110.0
1941,0.05,0.73,0.22,114.5
1942,0.04,0.74,0.22,119.0
1943,0.03,0.75,0.22,123.0
1944,0.02,0.76,0.22,127.5
1945,0.01,0.77,0.22,131.5
175,0.0,0.77,0.22999999999999998,135.5
220,0.77,0.0,0.23,225.0
1947,0.76,0.01,0.23,221.5
1948,0.75,0.02,0.23,218.5
1949,0.74,0.03,0.23,215.0
1950,0.73,0.04,0.23,212.0
1951,0.72,0.05,0.23,208.5
1952,0.71,0.06,0.23,205.5
1953,0.7,0.07,0.23,202.0
1954,0.69,0.08,0.23,199.0
1955,0.68,0.09,0.23,195.5
1956,0.67,0.1,0.23,192.0
1957,0.66,0.11,0.23,189.0
1958,0.65,0.12,0.23,185.5
1959,0.64,0.13,0.23,182.0
1960,0.63,0.14,0.23,178.5
1961,0.62,0.15,0.23,175.0
1962,0.61,0.16,0.23,171.5
1963,0.6,0.17,0.23,168.0
1964,0.59,0.18,0.23,164.5
1965,0.58,0.19,0.23,161.0
1966,0.57,0.2,0.23,157.5
1967,0.56,0.21,0.23,153.5
1968,0.55,0.22,0.23,150.0
1969,0.54,0.23,0.23,146.0
1970,0.53,0.24,0.23,142.5
1971,0.52,0.25,0.23,138.5
1972,0.51,0.26,0.23,134.5
1973,0.5,0.27,0.23,130.5
1974,0.49,0.28,0.23,126.5
1975,0.48,0.29,0.23,122.5
1976,0.47,0.3,0.23,118.5
1977,0.46,0.31,0.23,114.5
1978,0.45,0.32,0.23,110.5
1979,0.44,0.33,0.23,106.0
1980,0.43,0.34,0.23,101.5
1981,0.42,0.35,0.23,97.5
1982,0.41,0.36,0.23,93.0
1983,0.4,0.37,0.23,88.5
1984,0.39,0.38,0.23,86.0
1985,0.38,0.39,0.23,86.0
1986,0.37,0.4,0.23,85.5
1987,0.36,0.41,0.23,85.0
1988,0.35,0.42,0.23,84.5
1989,0.34,0.43,0.23,84.0
1990,0.33,0.44,0.23,83.5
1991,0.32,0.45,0.23,82.5
1992,0.31,0.46,0.23,81.5
1993,0.3,0.47,0.23,80.5
1994,0.29,0.48,0.23,79.5
1995,0.28,0.49,0.23,78.0
1996,0.27,0.5,0.23,77.0
1997,0.26,0.51,0.23,75.5
1998,0.25,0.52,0.23,74.0
1999,0.24,0.53,0.23,73.0
2000,0.23,0.54,0.23,72.0
2001,0.22,0.55,0.23,70.5
2002,0.21,0.56,0.23,69.0
2003,0.2,0.57,0.23,67.5
2004,0.19,0.58,0.23,66.0
2005,0.18,0.59,0.23,64.5
2006,0.17,0.6,0.23,65.5
2007,0.16,0.61,0.23,69.5
2008,0.15,0.62,0.23,73.0
2009,0.14,0.63,0.23,77.0
2010,0.13,0.64,0.23,80.5
2011,0.12,0.65,0.23,84.5
2012,0.11,0.66,0.23,88.5
2013,0.1,0.67,0.23,93.0
2014,0.09,0.68,0.23,97.0
2015,0.08,0.69,0.23,101.0
2016,0.07,0.7,0.23,105.5
2017,0.06,0.71,0.23,109.5
2018,0.05,0.72,0.23,114.0
2019,0.04,0.73,0.23,118.0
2020,0.03,0.74,0.23,122.5
2021,0.02,0.75,0.23,126.5
2022,0.01,0.76,0.23,131.0
2024,0.75,0.01,0.24,219.5
2025,0.74,0.02,0.24,216.5
2026,0.73,0.03,0.24,213.0
2027,0.72,0.04,0.24,210.0
2028,0.71,0.05,0.24,206.5
2029,0.7,0.06,0.24,203.0
2030,0.69,0.07,0.24,200.0
2031,0.68,0.08,0.24,196.5
2032,0.67,0.09,0.24,193.0
2033,0.66,0.1,0.24,190.0
2034,0.65,0.11,0.24,186.5
2035,0.64,0.12,0.24,183.0
2036,0.63,0.13,0.24,179.5
2037,0.62,0.14,0.24,176.0
2038,0.61,0.15,0.24,172.5
2039,0.6,0.16,0.24,169.0
2040,0.59,0.17,0.24,165.5
2041,0.58,0.18,0.24,162.0
2042,0.57,0.19,0.24,158.5
2043,0.56,0.2,0.24,154.5
2044,0.55,0.21,0.24,151.0
2045,0.54,0.22,0.24,147.5
2046,0.53,0.23,0.24,143.5
2047,0.52,0.24,0.24,140.0
2048,0.51,0.25,0.24,136.0
2049,0.5,0.26,0.24,132.0
2050,0.49,0.27,0.24,128.0
2051,0.48,0.28,0.24,124.0
2052,0.47,0.29,0.24,120.0
2053,0.46,0.3,0.24,116.0
2054,0.45,0.31,0.24,112.0
2055,0.44,0.32,0.24,107.5
2056,0.43,0.33,0.24,103.5
2057,0.42,0.34,0.24,99.0
2058,0.41,0.35,0.24,94.5
2059,0.4,0.36,0.24,90.0
2060,0.39,0.37,0.24,88.5
2061,0.38,0.38,0.24,88.5
2062,0.37,0.39,0.24,88.0
2063,0.36,0.4,0.24,88.0
2064,0.35,0.41,0.24,87.5
2065,0.34,0.42,0.24,87.0
2066,0.33,0.43,0.24,86.0
2067,0.32,0.44,0.24,85.5
2068,0.31,0.45,0.24,84.5
2069,0.3,0.46,0.24,83.5
2070,0.29,0.47,0.24,82.5
2071,0.28,0.48,0.24,81.0
2072,0.27,0.49,0.24,80.0
2073,0.26,0.5,0.24,78.5
2074,0.25,0.51,0.24,77.0
2075,0.24,0.52,0.24,76.0
2076,0.23,0.53,0.24,75.0
2077,0.22,0.54,0.24,74.0
2078,0.21,0.55,0.24,72.5
2079,0.2,0.56,0.24,71.0
2080,0.19,0.57,0.24,69.5
2081,0.18,0.58,0.24,68.0
2082,0.17,0.59,0.24,66.0
2083,0.16,0.6,0.24,69.0
2084,0.15,0.61,0.24,72.5
2085,0.14,0.62,0.24,76.5
2086,0.13,0.63,0.24,80.0
2087,0.12,0.64,0.24,84.0
2088,0.11,0.65,0.24,88.0
2089,0.1,0.66,0.24,92.0
2090,0.09,0.67,0.24,96.0
2091,0.08,0.68,0.24,100.5
2092,0.07,0.69,0.24,104.5
2093,0.06,0.7,0.24,109.0
2094,0.05,0.71,0.24,113.0
2095,0.04,0.72,0.24,117.5
2096,0.03,0.73,0.24,121.5
2097,0.02,0.74,0.24,126.0
2098,0.01,0.75,0.24,130.5
174,0.0,0.76,0.24,134.5
221,0.76,0.0,0.24000000000000002,223.0
222,0.75,0.0,0.25,221.0
2100,0.74,0.01,0.25,217.5
2101,0.73,0.02,0.25,214.0
2102,0.72,0.03,0.25,211.0
2103,0.71,0.04,0.25,207.5
2104,0.7,0.05,0.25,204.5
2105,0.69,0.06,0.25,201.0
2106,0.68,0.07,0.25,197.5
2107,0.67,0.08,0.25,194.5
2108,0.66,0.09,0.25,191.0
