ベンダ,"GRAPHTEC Corporation"
モデル,"GL260"
バージョン,"Ver1.03  "
最大CH数,10
WL開始CH,10
演算開始CH,10
最大ロジックCH数,4
最大演算CH数,10
Logic/Pulse,Off
温度単位,C
測定間隔,1s
測定点数,802       
トリガ点,0         
開始時刻,2025-04-15,15:24:56
終了時刻,2025-04-15,15:38:17
トリガ時刻,2025-04-15,15:24:56
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位,線色,,,線幅
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+600.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+600.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+600.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+600.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+600.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+600.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+600.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+600.0,+0.0,[degC],28,0,17,0
CH9," CH 9","M",TEMP,TC_K,2000degC,Off,+600.0,+0.0,[degC],17,11,7,0
CH10," CH10","M",TEMP,TC_K,2000degC,Off,+600.0,+0.0,[degC],19,27,0,0
演算設定
CH,左項,演算子,右項,スケーリング,スパン,,単位
演算拡張設定
CH,信号名,係数A,左項,演算子,係数B,右項,オフセットC,スケーリング,スパン,,単位,線色,,,線幅
測定値
番号,日付/時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
NO.,Time,ms,"degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","A1234567890","AO1234"
       140,2025/04/15 15:27:15,  0, +234.4, +228.9, +212.5, +184.6, +183.4, +159.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       141,2025/04/15 15:27:16,  0, +232.7, +227.6, +211.2, +185.1, +182.5, +158.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       142,2025/04/15 15:27:17,  0, +231.1, +226.1, +210.1, +185.4, +181.6, +157.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       143,2025/04/15 15:27:18,  0, +229.5, +224.7, +208.9, +185.6, +180.6, +157.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       144,2025/04/15 15:27:19,  0, +228.1, +223.3, +207.7, +185.8, +179.6, +156.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       145,2025/04/15 15:27:20,  0, +226.4, +221.9, +206.6, +185.6, +178.6, +155.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       146,2025/04/15 15:27:21,  0, +225.0, +220.4, +205.4, +185.2, +177.8, +154.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       147,2025/04/15 15:27:22,  0, +223.5, +219.0, +204.2, +184.6, +176.7, +154.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       148,2025/04/15 15:27:23,  0, +222.0, +217.7, +203.0, +184.0, +175.9, +153.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       149,2025/04/15 15:27:24,  0, +220.4, +216.3, +202.0, +183.4, +174.9, +152.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       150,2025/04/15 15:27:25,  0, +219.0, +215.0, +200.8, +182.9, +174.0, +152.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       151,2025/04/15 15:27:26,  0, +217.5, +213.7, +199.8, +182.4, +173.1, +151.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       152,2025/04/15 15:27:27,  0, +216.1, +212.4, +198.6, +182.0, +172.1, +151.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       153,2025/04/15 15:27:28,  0, +214.7, +211.1, +197.5, +181.6, +171.3, +151.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       154,2025/04/15 15:27:29,  0, +213.3, +209.7, +196.5, +181.3, +170.4, +151.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       155,2025/04/15 15:27:30,  0, +211.9, +208.5, +195.4, +180.8, +169.6, +152.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       156,2025/04/15 15:27:31,  0, +210.4, +207.2, +194.4, +180.5, +168.6, +152.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       157,2025/04/15 15:27:32,  0, +209.1, +205.9, +193.3, +180.1, +167.8, +152.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       158,2025/04/15 15:27:33,  0, +207.7, +204.7, +192.3, +179.8, +166.9, +153.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       159,2025/04/15 15:27:34,  0, +206.5, +203.5, +191.3, +179.4, +166.0, +153.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       160,2025/04/15 15:27:35,  0, +205.2, +202.2, +190.2, +179.0, +165.1, +153.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       161,2025/04/15 15:27:36,  0, +203.9, +201.0, +189.2, +178.7, +164.3, +153.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       162,2025/04/15 15:27:37,  0, +202.8, +199.8, +188.2, +178.3, +163.5, +153.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       163,2025/04/15 15:27:38,  0, +201.8, +198.6, +187.1, +177.9, +162.7, +153.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       164,2025/04/15 15:27:39,  0, +201.2, +197.4, +186.2, +177.6, +161.8, +153.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       165,2025/04/15 15:27:40,  0, +200.7, +196.2, +185.2, +177.2, +161.0, +153.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       166,2025/04/15 15:27:41,  0, +200.7, +195.1, +184.2, +176.8, +160.2, +153.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       167,2025/04/15 15:27:42,  0, +200.8, +193.9, +183.2, +176.4, +159.4, +153.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       168,2025/04/15 15:27:43,  0, +201.2, +192.8, +182.3, +176.1, +158.6, +152.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       169,2025/04/15 15:27:44,  0, +201.5, +191.6, +181.3, +175.7, +157.8, +152.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       170,2025/04/15 15:27:45,  0, +201.8, +190.5, +180.3, +175.3, +157.0, +151.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       171,2025/04/15 15:27:46,  0, +202.2, +189.4, +179.4, +174.9, +156.1, +151.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       172,2025/04/15 15:27:47,  0, +202.5, +188.3, +178.4, +174.6, +155.4, +151.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       173,2025/04/15 15:27:48,  0, +202.7, +187.2, +177.4, +174.1, +154.5, +150.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       174,2025/04/15 15:27:49,  0, +202.9, +186.1, +176.5, +173.7, +153.8, +150.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       175,2025/04/15 15:27:50,  0, +203.0, +185.0, +175.6, +173.3, +153.0, +150.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       176,2025/04/15 15:27:51,  0, +202.9, +183.9, +174.7, +172.9, +152.2, +149.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       177,2025/04/15 15:27:52,  0, +202.7, +182.9, +173.8, +172.4, +151.5, +149.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       178,2025/04/15 15:27:53,  0, +202.6, +181.9, +172.9, +172.1, +150.8, +149.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       179,2025/04/15 15:27:54,  0, +202.3, +180.8, +172.0, +171.6, +150.0, +148.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       180,2025/04/15 15:27:55,  0, +201.9, +179.8, +171.1, +171.2, +149.3, +148.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       181,2025/04/15 15:27:56,  0, +201.5, +178.8, +170.2, +170.8, +148.6, +148.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       182,2025/04/15 15:27:57,  0, +201.2, +177.8, +169.3, +170.3, +147.8, +147.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       183,2025/04/15 15:27:58,  0, +200.7, +176.8, +168.4, +169.9, +147.1, +147.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       184,2025/04/15 15:27:59,  0, +200.2, +175.8, +167.6, +169.4, +146.3, +147.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       185,2025/04/15 15:28:00,  0, +199.7, +174.8, +166.8, +169.1, +145.6, +146.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       186,2025/04/15 15:28:01,  0, +199.1, +173.8, +165.9, +168.6, +144.9, +146.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       187,2025/04/15 15:28:02,  0, +198.6, +172.9, +165.0, +168.1, +144.2, +146.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       188,2025/04/15 15:28:03,  0, +198.1, +171.9, +164.2, +167.8, +143.5, +145.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       189,2025/04/15 15:28:04,  0, +197.6, +170.9, +163.3, +167.2, +142.8, +145.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       190,2025/04/15 15:28:05,  0, +197.0, +170.4, +162.5, +166.8, +142.1, +144.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       191,2025/04/15 15:28:06,  0, +196.5, +170.9, +161.6, +166.4, +141.5, +144.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       192,2025/04/15 15:28:07,  0, +195.9, +170.8, +160.8, +165.9, +140.9, +144.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       193,2025/04/15 15:28:08,  0, +195.3, +170.5, +160.0, +165.4, +140.2, +143.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       194,2025/04/15 15:28:09,  0, +194.8, +170.4, +159.1, +164.9, +139.5, +143.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       195,2025/04/15 15:28:10,  0, +194.3, +170.5, +158.4, +164.4, +138.8, +143.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       196,2025/04/15 15:28:11,  0, +193.7, +170.6, +157.6, +163.9, +138.2, +142.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       197,2025/04/15 15:28:12,  0, +193.1, +170.7, +156.8, +163.6, +137.5, +142.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       198,2025/04/15 15:28:13,  0, +192.5, +170.8, +156.1, +163.0, +136.8, +142.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       199,2025/04/15 15:28:14,  0, +191.9, +170.9, +155.3, +162.5, +136.2, +141.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       200,2025/04/15 15:28:15,  0, +191.3, +171.0, +154.5, +162.1, +135.6, +141.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       201,2025/04/15 15:28:16,  0, +190.8, +171.0, +153.8, +161.6, +135.0, +141.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       202,2025/04/15 15:28:17,  0, +190.1, +171.0, +153.0, +161.1, +134.4, +140.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       203,2025/04/15 15:28:18,  0, +189.5, +170.9, +152.2, +160.5, +133.8, +140.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       204,2025/04/15 15:28:19,  0, +188.9, +170.8, +151.5, +160.0, +133.1, +140.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       205,2025/04/15 15:28:20,  0, +188.4, +170.7, +150.8, +159.6, +132.5, +139.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       206,2025/04/15 15:28:21,  0, +187.7, +170.6, +150.1, +159.0, +131.9, +139.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       207,2025/04/15 15:28:22,  0, +187.1, +170.4, +149.4, +158.5, +131.3, +138.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       208,2025/04/15 15:28:23,  0, +186.4, +170.3, +148.6, +157.9, +130.7, +138.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       209,2025/04/15 15:28:24,  0, +185.9, +169.9, +148.0, +157.5, +130.1, +138.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       210,2025/04/15 15:28:25,  0, +185.2, +169.8, +147.2, +156.9, +129.5, +137.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       211,2025/04/15 15:28:26,  0, +184.6, +169.6, +146.5, +156.4, +128.9, +137.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       212,2025/04/15 15:28:27,  0, +184.0, +169.3, +145.9, +156.0, +128.4, +137.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       213,2025/04/15 15:28:28,  0, +183.4, +168.9, +145.2, +155.4, +127.8, +136.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       214,2025/04/15 15:28:29,  0, +182.8, +168.7, +144.5, +155.0, +127.2, +136.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       215,2025/04/15 15:28:30,  0, +182.1, +168.4, +143.8, +154.4, +126.6, +136.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       216,2025/04/15 15:28:31,  0, +181.5, +168.0, +143.1, +153.9, +126.0, +135.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       217,2025/04/15 15:28:32,  0, +180.9, +167.7, +142.4, +153.4, +125.4, +135.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       218,2025/04/15 15:28:33,  0, +180.2, +167.3, +141.7, +152.9, +124.9, +135.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       219,2025/04/15 15:28:34,  0, +179.6, +166.9, +141.0, +152.4, +124.3, +134.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       220,2025/04/15 15:28:35,  0, +178.9, +166.5, +140.3, +151.9, +123.8, +134.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       221,2025/04/15 15:28:36,  0, +178.1, +166.1, +139.6, +151.3, +123.2, +134.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       222,2025/04/15 15:28:37,  0, +177.5, +165.6, +138.9, +150.9, +122.7, +133.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       223,2025/04/15 15:28:38,  0, +176.9, +165.2, +138.3, +150.3, +122.2, +133.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       224,2025/04/15 15:28:39,  0, +176.3, +164.8, +137.6, +149.8, +121.6, +133.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       225,2025/04/15 15:28:40,  0, +175.6, +164.3, +137.0, +149.2, +121.1, +132.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       226,2025/04/15 15:28:41,  0, +175.0, +163.9, +136.3, +148.7, +120.6, +132.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       227,2025/04/15 15:28:42,  0, +174.3, +163.4, +135.7, +148.2, +120.0, +131.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       228,2025/04/15 15:28:43,  0, +173.7, +163.0, +135.0, +147.7, +119.5, +131.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       229,2025/04/15 15:28:44,  0, +173.1, +162.6, +134.4, +147.1, +119.0, +131.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       230,2025/04/15 15:28:45,  0, +172.5, +162.1, +133.8, +146.6, +118.5, +130.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       231,2025/04/15 15:28:46,  0, +171.8, +161.7, +133.3, +146.0, +118.0, +130.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       232,2025/04/15 15:28:47,  0, +171.2, +161.2, +132.7, +145.5, +117.4, +130.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       233,2025/04/15 15:28:48,  0, +170.6, +160.8, +132.0, +144.9, +116.9, +129.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       234,2025/04/15 15:28:49,  0, +170.0, +160.3, +131.4, +144.4, +116.4, +129.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       235,2025/04/15 15:28:50,  0, +169.3, +159.9, +130.8, +143.8, +115.9, +129.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       236,2025/04/15 15:28:51,  0, +168.6, +159.4, +130.2, +143.3, +115.3, +128.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       237,2025/04/15 15:28:52,  0, +168.0, +159.0, +129.6, +142.8, +114.9, +128.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       238,2025/04/15 15:28:53,  0, +167.3, +158.6, +129.0, +142.2, +114.4, +128.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       239,2025/04/15 15:28:54,  0, +166.7, +158.2, +128.5, +141.7, +113.9, +127.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       240,2025/04/15 15:28:55,  0, +166.0, +157.8, +127.8, +141.1, +113.3, +127.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       241,2025/04/15 15:28:56,  0, +165.4, +157.3, +127.3, +140.6, +112.9, +127.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       242,2025/04/15 15:28:57,  0, +164.7, +156.9, +126.7, +140.0, +112.5, +126.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       243,2025/04/15 15:28:58,  0, +164.1, +156.5, +126.2, +139.6, +112.0, +126.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       244,2025/04/15 15:28:59,  0, +163.5, +156.1, +125.7, +139.1, +111.5, +126.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       245,2025/04/15 15:29:00,  0, +162.9, +155.6, +125.1, +138.5, +111.1, +125.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       246,2025/04/15 15:29:01,  0, +162.2, +155.2, +124.5, +138.0, +110.5, +125.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       247,2025/04/15 15:29:02,  0, +161.5, +154.8, +124.0, +137.5, +110.1, +124.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       248,2025/04/15 15:29:03,  0, +160.8, +154.3, +123.3, +136.9, +109.6, +124.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       249,2025/04/15 15:29:04,  0, +160.1, +153.9, +122.7, +136.3, +109.1, +124.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       250,2025/04/15 15:29:05,  0, +159.4, +153.4, +122.2, +135.8, +108.7, +123.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       251,2025/04/15 15:29:06,  0, +158.8, +153.0, +121.6, +135.2, +108.2, +123.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       252,2025/04/15 15:29:07,  0, +158.1, +152.5, +121.1, +134.7, +107.8, +123.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       253,2025/04/15 15:29:08,  0, +157.5, +152.0, +120.5, +134.2, +107.4, +122.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       254,2025/04/15 15:29:09,  0, +156.7, +151.5, +119.9, +133.6, +106.8, +122.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       255,2025/04/15 15:29:10,  0, +156.1, +151.0, +119.3, +133.0, +106.4, +121.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       256,2025/04/15 15:29:11,  0, +155.4, +150.5, +118.7, +132.5, +105.9, +121.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       257,2025/04/15 15:29:12,  0, +154.8, +150.0, +118.1, +131.9, +105.5, +121.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       258,2025/04/15 15:29:13,  0, +154.1, +149.4, +117.8, +131.4, +105.0, +120.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       259,2025/04/15 15:29:14,  0, +153.5, +149.0, +117.6, +130.8, +104.6, +120.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       260,2025/04/15 15:29:15,  0, +152.9, +148.5, +117.4, +130.3, +104.1, +120.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       261,2025/04/15 15:29:16,  0, +152.3, +148.1, +117.5, +129.7, +103.6, +119.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       262,2025/04/15 15:29:17,  0, +151.6, +147.6, +117.5, +129.2, +103.2, +119.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       263,2025/04/15 15:29:18,  0, +151.0, +147.1, +117.7, +128.7, +102.8, +119.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       264,2025/04/15 15:29:19,  0, +150.4, +146.7, +117.8, +128.2, +102.4, +118.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       265,2025/04/15 15:29:20,  0, +149.7, +146.2, +118.0, +127.7, +102.1, +118.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       266,2025/04/15 15:29:21,  0, +149.2, +145.8, +118.1, +127.2, +101.6, +118.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       267,2025/04/15 15:29:22,  0, +148.6, +145.4, +118.3, +126.7, +101.3, +117.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       268,2025/04/15 15:29:23,  0, +148.0, +144.9, +118.4, +126.2, +100.8, +117.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       269,2025/04/15 15:29:24,  0, +147.3, +144.4, +118.4, +125.7, +100.5, +117.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       270,2025/04/15 15:29:25,  0, +146.7, +143.9, +118.5, +125.2, +100.1, +116.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       271,2025/04/15 15:29:26,  0, +146.1, +143.5, +118.5, +124.6,  +99.6, +116.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       272,2025/04/15 15:29:27,  0, +145.5, +143.1, +118.5, +124.1,  +99.3, +116.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       273,2025/04/15 15:29:28,  0, +144.9, +142.6, +118.5, +123.6,  +98.8, +115.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       274,2025/04/15 15:29:29,  0, +144.2, +142.1, +118.4, +123.1,  +98.4, +115.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       275,2025/04/15 15:29:30,  0, +143.7, +141.7, +118.4, +122.6,  +98.1, +115.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       276,2025/04/15 15:29:31,  0, +143.0, +141.2, +118.3, +122.1,  +97.7, +114.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       277,2025/04/15 15:29:32,  0, +142.5, +140.7, +118.3, +121.6,  +97.4, +114.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       278,2025/04/15 15:29:33,  0, +141.7, +140.3, +118.1, +121.0,  +97.0, +114.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
