ベンダ,GRAPHTEC Corporation,,,,,,,,,,,,,,
モデル,GL260,,,,,,,,,,,,,,
バージョン,Ver1.03  ,,,,,,,,,,,,,,
最大CH数,10,,,,,,,,,,,,,,
WL開始CH,10,,,,,,,,,,,,,,
演算開始CH,10,,,,,,,,,,,,,,
最大ロジックCH数,4,,,,,,,,,,,,,,
最大演算CH数,10,,,,,,,,,,,,,,
Logic/Pulse,Off,,,,,,,,,,,,,,
温度単位,C,,,,,,,,,,,,,,
測定間隔,1s,,,,,,,,,,,,,,
測定点数,1193,,,,,,,,,,,,,,
トリガ点,0,,,,,,,,,,,,,,
開始時刻,2025/04/15,14:25:51,,,,,,,,,,,,,
498,2025/04/15 14:34,0,201.9,264.5,198.6,251.2,187.9,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
499,2025/04/15 14:34,0,200.6,262.5,197.5,249.7,186.9,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
500,2025/04/15 14:34,0,199.3,260.6,196.3,248.2,185.9,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
501,2025/04/15 14:34,0,198,258.7,195.1,246.7,184.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
502,2025/04/15 14:34,0,196.8,256.7,193.9,245.2,183.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
503,2025/04/15 14:34,0,195.6,254.9,192.8,243.7,182.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
504,2025/04/15 14:34,0,194.3,253.1,191.8,242.3,181.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
505,2025/04/15 14:34,0,193.1,251.1,190.6,240.7,180.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
506,2025/04/15 14:34,0,191.9,249.2,189.4,239.2,179.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
507,2025/04/15 14:34,0,190.8,247.4,188.3,237.9,178.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
508,2025/04/15 14:34,0,189.9,245.5,187.2,236.5,177.8,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
509,2025/04/15 14:34,0,188.9,243.6,186.1,235,176.8,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
510,2025/04/15 14:34,0,188.2,241.7,185.1,233.6,175.8,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
511,2025/04/15 14:34,0,187.6,239.9,184,232.2,174.8,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
512,2025/04/15 14:34,0,187.4,238.1,182.9,230.8,173.9,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
513,2025/04/15 14:34,0,187.5,236.4,181.9,229.5,173,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
514,2025/04/15 14:34,0,187.8,234.7,180.8,228.1,172,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
515,2025/04/15 14:34,0,188.1,232.9,179.8,226.7,171.1,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
516,2025/04/15 14:34,0,188.4,231.3,178.8,225.3,170.2,18.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
517,2025/04/15 14:34,0,188.6,229.7,177.8,224,169.3,18.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
518,2025/04/15 14:34,0,188.8,228.2,176.8,222.7,168.4,18.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
519,2025/04/15 14:34,0,188.9,226.6,175.8,221.3,167.5,18.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
520,2025/04/15 14:34,0,188.9,225.1,174.8,219.9,166.6,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
521,2025/04/15 14:34,0,188.9,223.5,173.9,218.6,165.8,18.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
522,2025/04/15 14:34,0,188.8,221.9,172.9,217.3,164.9,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
523,2025/04/15 14:34,0,188.6,220.4,172,216,164,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
524,2025/04/15 14:34,0,188.4,218.9,171.1,214.7,163.1,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
525,2025/04/15 14:34,0,188.1,217.4,170.1,213.4,162.3,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
526,2025/04/15 14:34,0,187.9,216,169.1,212,161.4,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
527,2025/04/15 14:34,0,187.5,214.5,168.1,210.7,160.5,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
528,2025/04/15 14:34,0,187.1,213,167,209.5,159.6,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
529,2025/04/15 14:34,0,186.7,211.6,166.1,208.2,158.8,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
530,2025/04/15 14:34,0,186.4,210.3,165.1,206.9,157.9,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
531,2025/04/15 14:34,0,185.9,208.9,164.2,205.7,157.1,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
532,2025/04/15 14:34,0,185.4,207.6,163.3,204.4,156.3,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
533,2025/04/15 14:34,0,185,206.2,162.4,203.2,155.6,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
534,2025/04/15 14:34,0,184.5,205,161.4,202,154.6,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
535,2025/04/15 14:34,0,184,203.6,160.6,200.7,153.9,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
536,2025/04/15 14:34,0,183.5,202.2,159.6,199.6,153.1,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
537,2025/04/15 14:34,0,182.9,201,158.8,198.3,152.3,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
538,2025/04/15 14:34,0,182.4,199.7,157.8,197.2,151.5,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
539,2025/04/15 14:34,0,181.9,198.4,156.9,196,150.7,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
540,2025/04/15 14:34,0,181.3,197.1,156,194.8,149.9,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
541,2025/04/15 14:34,0,180.8,195.8,155.3,193.7,149.2,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
542,2025/04/15 14:34,0,180.2,194.5,154.4,192.6,148.4,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
543,2025/04/15 14:34,0,179.6,193.3,153.6,191.4,147.6,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
544,2025/04/15 14:34,0,179.1,192.1,152.8,190.3,146.9,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
545,2025/04/15 14:34,0,178.5,190.8,152,189.1,146.2,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
546,2025/04/15 14:34,0,178,189.6,151.3,188,145.4,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
547,2025/04/15 14:34,0,177.4,188.4,150.5,186.9,144.7,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
548,2025/04/15 14:34,0,176.8,187.2,149.7,185.9,144,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
549,2025/04/15 14:34,0,176.2,186.1,149,184.8,143.3,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
550,2025/04/15 14:35,0,175.6,185,148.3,183.8,142.6,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
551,2025/04/15 14:35,0,174.9,183.9,147.5,182.8,141.9,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
552,2025/04/15 14:35,0,174.3,182.8,146.7,181.6,141.2,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
553,2025/04/15 14:35,0,173.7,181.7,146,180.7,140.5,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
554,2025/04/15 14:35,0,173.1,180.6,145.2,179.6,139.9,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
555,2025/04/15 14:35,0,172.4,179.6,144.5,178.7,139.2,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
556,2025/04/15 14:35,0,171.9,178.5,143.8,177.6,138.4,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
557,2025/04/15 14:35,0,171.3,177.4,143.1,176.8,137.8,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
558,2025/04/15 14:35,0,170.6,176.4,142.4,175.8,137.1,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
559,2025/04/15 14:35,0,170,175.4,141.7,174.8,136.4,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
560,2025/04/15 14:35,0,169.4,174.4,141,173.8,135.7,19.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
561,2025/04/15 14:35,0,168.8,173.4,140.2,172.9,135,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
562,2025/04/15 14:35,0,168.1,172.4,139.6,171.9,134.4,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
563,2025/04/15 14:35,0,167.4,171.4,138.8,170.9,133.8,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
564,2025/04/15 14:35,0,166.8,170.4,138.1,170,133.2,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
565,2025/04/15 14:35,0,166.2,169.4,137.4,169.1,132.5,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
566,2025/04/15 14:35,0,165.6,168.4,136.7,168.2,132.2,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
567,2025/04/15 14:35,0,164.9,167.4,136,167.3,132.2,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
568,2025/04/15 14:35,0,164.2,166.5,135.4,166.3,132.2,19.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
569,2025/04/15 14:35,0,163.5,165.6,134.7,165.5,132.2,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
570,2025/04/15 14:35,0,162.9,164.6,133.9,164.6,132.2,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
571,2025/04/15 14:35,0,162.3,163.6,133.2,163.8,132.3,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
572,2025/04/15 14:35,0,161.6,162.6,132.5,162.8,132.2,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
573,2025/04/15 14:35,0,160.9,161.6,131.7,161.9,132.3,19.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
574,2025/04/15 14:35,0,160.3,160.6,130.9,160.8,132.2,19.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
575,2025/04/15 14:35,0,159.5,159.8,130.2,159.9,132.2,19.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
576,2025/04/15 14:35,0,158.8,158.9,129.6,159.3,132.2,19.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
577,2025/04/15 14:35,0,158.1,158,129,158.4,132.2,19.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
578,2025/04/15 14:35,0,157.4,157.1,128.4,157.6,132.2,19.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
579,2025/04/15 14:35,0,156.8,156.1,127.8,156.8,132,19.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
580,2025/04/15 14:35,0,156.1,155.3,127.2,155.9,132,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
581,2025/04/15 14:35,0,155.4,154.3,126.6,155.2,132,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
582,2025/04/15 14:35,0,154.8,153.5,126,154.3,131.9,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
583,2025/04/15 14:35,0,154.1,152.6,125.4,153.6,131.9,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
584,2025/04/15 14:35,0,153.4,151.8,124.8,152.8,131.9,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
585,2025/04/15 14:35,0,152.8,150.9,124.2,152.1,131.8,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
586,2025/04/15 14:35,0,152.1,150,123.7,151.3,131.7,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
587,2025/04/15 14:35,0,151.5,149.2,123,150.6,131.7,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
588,2025/04/15 14:35,0,150.7,148.4,122.4,149.9,131.7,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
589,2025/04/15 14:35,0,150,147.5,121.9,149.2,131.6,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
590,2025/04/15 14:35,0,149.4,146.5,121.3,148.5,131.5,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
591,2025/04/15 14:35,0,148.7,145.7,120.7,147.8,131.5,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
592,2025/04/15 14:35,0,148,144.8,120.2,147.2,131.5,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
593,2025/04/15 14:35,0,147.4,143.9,119.6,146.5,131.4,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
594,2025/04/15 14:35,0,146.7,143.1,119.1,145.9,131.4,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
595,2025/04/15 14:35,0,146,142.3,118.5,145.2,131.3,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
596,2025/04/15 14:35,0,145.4,141.5,117.9,144.6,131.3,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
597,2025/04/15 14:35,0,144.7,140.7,117.3,144,131.3,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
598,2025/04/15 14:35,0,144.1,139.9,116.9,143.4,131.2,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
599,2025/04/15 14:35,0,143.5,139.1,116.2,142.8,131.2,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
600,2025/04/15 14:35,0,142.8,138.3,115.8,142.1,131.2,19.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
601,2025/04/15 14:35,0,142.2,137.5,115.2,141.6,131.1,19.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
602,2025/04/15 14:35,0,141.6,136.8,114.8,141,131.1,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
603,2025/04/15 14:35,0,141,136.2,114.2,140.5,131,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
604,2025/04/15 14:35,0,140.3,135.5,113.7,139.9,130.9,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
605,2025/04/15 14:35,0,139.7,134.9,113.2,139.4,130.9,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
606,2025/04/15 14:35,0,139.1,134.1,112.6,138.8,130.9,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
607,2025/04/15 14:35,0,138.5,133.4,112.1,138.3,130.8,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
608,2025/04/15 14:35,0,137.8,132.8,111.6,137.7,130.8,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
609,2025/04/15 14:35,0,137.3,132,111.1,137.1,130.6,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
610,2025/04/15 14:36,0,136.7,131.4,110.6,136.7,130.6,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
611,2025/04/15 14:36,0,136,130.7,110.1,136.1,130.5,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
612,2025/04/15 14:36,0,135.4,130,109.6,135.7,130.4,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
613,2025/04/15 14:36,0,134.8,129.3,109.1,135.2,130.4,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
614,2025/04/15 14:36,0,134.2,128.7,108.7,134.7,130.3,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
615,2025/04/15 14:36,0,133.6,128.1,108.1,134.3,130.2,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
616,2025/04/15 14:36,0,133,127.4,107.6,133.9,130.1,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
617,2025/04/15 14:36,0,132.4,126.7,107.2,133.5,130.1,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
618,2025/04/15 14:36,0,131.9,126,106.7,133.1,130,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
619,2025/04/15 14:36,0,131.2,125.3,106.2,132.8,129.9,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
620,2025/04/15 14:36,0,130.6,124.6,105.8,132.5,129.8,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
621,2025/04/15 14:36,0,130.1,123.9,105.3,132.2,129.7,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
622,2025/04/15 14:36,0,129.5,123.2,104.8,132,129.6,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
623,2025/04/15 14:36,0,128.9,122.5,104.4,131.9,129.5,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
624,2025/04/15 14:36,0,128.3,121.8,103.9,131.7,129.4,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
625,2025/04/15 14:36,0,127.7,121.2,103.4,131.9,129.2,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
626,2025/04/15 14:36,0,127.1,120.6,102.8,132.1,129.1,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
627,2025/04/15 14:36,0,126.6,120,102.5,132.2,129,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
628,2025/04/15 14:36,0,126,119.4,102,132.3,128.8,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
629,2025/04/15 14:36,0,125.4,118.8,101.6,132.5,128.6,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
630,2025/04/15 14:36,0,124.9,118.3,101.1,132.3,128.4,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
631,2025/04/15 14:36,0,124.3,117.7,100.7,132,128.2,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
632,2025/04/15 14:36,0,123.7,117.2,100.2,131.7,127.9,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
633,2025/04/15 14:36,0,123.2,116.6,99.8,131.3,127.7,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
634,2025/04/15 14:36,0,122.6,116,99.4,130.8,127.4,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
635,2025/04/15 14:36,0,122.1,115.5,99,130.3,127,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
636,2025/04/15 14:36,0,121.4,115,98.5,129.9,126.5,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
637,2025/04/15 14:36,0,121,114.4,98.1,129.7,126,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
638,2025/04/15 14:36,0,120.4,113.8,97.6,129.3,125.4,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
639,2025/04/15 14:36,0,119.9,113.3,97.3,129,124.8,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
640,2025/04/15 14:36,0,119.4,112.8,96.8,128.8,124.2,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
641,2025/04/15 14:36,0,118.8,112.2,96.4,128.4,123.5,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
642,2025/04/15 14:36,0,118.3,111.7,96,127.8,122.9,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
643,2025/04/15 14:36,0,117.7,111.2,95.6,126.8,122.1,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
644,2025/04/15 14:36,0,117.2,110.7,95.3,125.6,121.4,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
645,2025/04/15 14:36,0,116.6,110.1,94.8,124.8,120.7,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
646,2025/04/15 14:36,0,116.1,109.6,94.5,124.1,120,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
647,2025/04/15 14:36,0,115.6,109.2,94.1,123.7,119.4,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
648,2025/04/15 14:36,0,115.1,108.6,93.7,123.3,118.7,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
649,2025/04/15 14:36,0,114.5,108.1,93.3,122.8,118,19.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
650,2025/04/15 14:36,0,114.1,107.6,92.9,122.4,117.3,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
651,2025/04/15 14:36,0,113.6,107.1,92.5,122,116.7,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
652,2025/04/15 14:36,0,113.1,106.6,92.2,121.6,116.1,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
653,2025/04/15 14:36,0,112.6,106.1,91.8,121.2,115.5,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
654,2025/04/15 14:36,0,112.2,105.6,91.4,120.8,114.9,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
655,2025/04/15 14:36,0,111.6,105.2,91,120.5,114.3,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
656,2025/04/15 14:36,0,111.2,104.7,90.6,120.2,113.7,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
657,2025/04/15 14:36,0,110.7,104.5,90.2,119.9,113.1,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
658,2025/04/15 14:36,0,110.2,105.1,89.9,119.6,112.5,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
659,2025/04/15 14:36,0,109.8,107.3,89.5,119.2,111.9,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
660,2025/04/15 14:36,0,109.3,108.7,89.2,118.9,111.3,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
661,2025/04/15 14:36,0,108.8,109.4,88.8,118.6,110.8,19,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
662,2025/04/15 14:36,0,108.4,109.8,88.4,118.3,110.2,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
