ベンダ,"GRAPHTEC Corporation"
モデル,"GL260"
バージョン,"Ver1.03  "
最大CH数,10
WL開始CH,10
演算開始CH,10
最大ロジックCH数,4
最大演算CH数,10
Logic/Pulse,Off
温度単位,C
測定間隔,1s
測定点数,711       
トリガ点,0         
開始時刻,2026-05-12,14:18:05
終了時刻,2026-05-12,14:29:55
トリガ時刻,2026-05-12,14:18:05
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位,線色,,,線幅
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],28,0,17,0
CH9," CH 9","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],17,11,7,0
CH10," CH10","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],19,27,0,0
演算設定
CH,左項,演算子,右項,スケーリング,スパン,,単位
演算拡張設定
CH,信号名,係数A,左項,演算子,係数B,右項,オフセットC,スケーリング,スパン,,単位,線色,,,線幅
測定値
番号,日付/時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
NO.,Time,ms,"degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","A1234567890","AO1234"
         1,2026/05/12 14:18:05,  0, +278.0, +269.6, +272.9, +263.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
         2,2026/05/12 14:18:06,  0, +278.6, +270.3, +273.5, +264.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
         3,2026/05/12 14:18:07,  0, +279.1, +271.0, +274.0, +266.3,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
         4,2026/05/12 14:18:08,  0, +279.7, +271.7, +274.5, +267.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
         5,2026/05/12 14:18:09,  0, +280.2, +272.4, +275.1, +269.0,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
         6,2026/05/12 14:18:10,  0, +280.7, +273.1, +275.6, +270.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
         7,2026/05/12 14:18:11,  0, +281.3, +273.7, +276.1, +271.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
         8,2026/05/12 14:18:12,  0, +281.8, +274.3, +276.6, +272.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
         9,2026/05/12 14:18:13,  0, +282.2, +275.1, +277.1, +273.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        10,2026/05/12 14:18:14,  0, +282.7, +275.7, +277.6, +275.1,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        11,2026/05/12 14:18:15,  0, +283.3, +276.3, +278.1, +275.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        12,2026/05/12 14:18:16,  0, +283.8, +277.0, +278.6, +276.8,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        13,2026/05/12 14:18:17,  0, +284.4, +277.6, +279.1, +277.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        14,2026/05/12 14:18:18,  0, +284.8, +278.2, +279.5, +279.1,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        15,2026/05/12 14:18:19,  0, +285.4, +278.8, +280.0, +279.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        16,2026/05/12 14:18:20,  0, +285.9, +279.4, +280.5, +281.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        17,2026/05/12 14:18:21,  0, +286.4, +280.1, +281.0, +281.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        18,2026/05/12 14:18:22,  0, +287.0, +280.7, +281.5, +282.8,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        19,2026/05/12 14:18:23,  0, +287.5, +281.3, +282.0, +284.1,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        20,2026/05/12 14:18:24,  0, +288.1, +282.0, +282.6, +284.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        21,2026/05/12 14:18:25,  0, +288.7, +282.7, +283.1, +286.1,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        22,2026/05/12 14:18:26,  0, +289.2, +283.3, +283.7, +286.9,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        23,2026/05/12 14:18:27,  0, +289.9, +284.0, +284.2, +288.0,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        24,2026/05/12 14:18:28,  0, +290.4, +284.7, +284.8, +289.2,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        25,2026/05/12 14:18:29,  0, +291.1, +285.4, +285.3, +289.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        26,2026/05/12 14:18:30,  0, +291.7, +286.1, +286.0, +291.1,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        27,2026/05/12 14:18:31,  0, +292.3, +286.9, +286.6, +292.0,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        28,2026/05/12 14:18:32,  0, +293.0, +287.6, +287.2, +292.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        29,2026/05/12 14:18:33,  0, +293.6, +288.3, +287.8, +294.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        30,2026/05/12 14:18:34,  0, +294.2, +289.0, +288.4, +294.8,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        31,2026/05/12 14:18:35,  0, +294.8, +289.7, +289.0, +295.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        32,2026/05/12 14:18:36,  0, +295.5, +290.4, +289.7, +296.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        33,2026/05/12 14:18:37,  0, +296.1, +291.2, +290.3, +297.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        34,2026/05/12 14:18:38,  0, +296.8, +291.9, +291.0, +299.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        35,2026/05/12 14:18:39,  0, +297.5, +292.6, +291.7, +300.5,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        36,2026/05/12 14:18:40,  0, +298.1, +293.4, +292.3, +301.4,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        37,2026/05/12 14:18:41,  0, +298.8, +294.1, +292.9, +302.1,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        38,2026/05/12 14:18:42,  0, +299.5, +294.8, +293.5, +302.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        39,2026/05/12 14:18:43,  0, +300.2, +295.5, +294.1, +303.7,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        40,2026/05/12 14:18:44,  0, +300.9, +296.4, +294.8, +304.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        41,2026/05/12 14:18:45,  0, +301.5, +297.1, +295.5, +305.0,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        42,2026/05/12 14:18:46,  0, +302.3, +297.8, +296.1, +305.8,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        43,2026/05/12 14:18:47,  0, +302.9, +298.5, +296.7, +305.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        44,2026/05/12 14:18:48,  0, +303.6, +299.3, +297.4, +309.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        45,2026/05/12 14:18:49,  0, +304.3, +300.0, +298.0, +310.5,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        46,2026/05/12 14:18:50,  0, +304.9, +300.7, +298.7, +311.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        47,2026/05/12 14:18:51,  0, +305.5, +301.4, +299.3, +312.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        48,2026/05/12 14:18:52,  0, +306.2, +302.1, +299.9, +313.1,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        49,2026/05/12 14:18:53,  0, +306.8, +302.8, +300.6, +313.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        50,2026/05/12 14:18:54,  0, +307.5, +303.5, +301.1, +314.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        51,2026/05/12 14:18:55,  0, +308.1, +304.2, +301.7, +315.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        52,2026/05/12 14:18:56,  0, +308.8, +304.9, +302.3, +295.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        53,2026/05/12 14:18:57,  0, +309.3, +305.5, +302.9, +304.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        54,2026/05/12 14:18:58,  0, +310.0, +306.2, +303.5, +318.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        55,2026/05/12 14:18:59,  0, +310.5, +306.8, +304.1, +318.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        56,2026/05/12 14:19:00,  0, +311.1, +307.4, +304.7, +319.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        57,2026/05/12 14:19:01,  0, +311.7, +308.1, +305.2, +320.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        58,2026/05/12 14:19:02,  0, +312.3, +308.6, +305.7, +310.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        59,2026/05/12 14:19:03,  0, +312.8, +309.3, +306.3, +315.6,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        60,2026/05/12 14:19:04,  0, +313.3, +309.8,  +58.3, +322.6,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        61,2026/05/12 14:19:05,  0, +313.9, +310.5, +306.7, +323.2,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        62,2026/05/12 14:19:06,  0, +314.4, +311.0, +306.5, +323.8,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        63,2026/05/12 14:19:07,  0, +314.9, +311.5, +306.1, +323.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        64,2026/05/12 14:19:08,  0, +315.4, +312.2, +305.5, +325.1,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        65,2026/05/12 14:19:09,  0, +316.0, +312.6, +304.7, +325.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        66,2026/05/12 14:19:10,  0, +316.5, +312.7, +303.7, +326.3,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        67,2026/05/12 14:19:11,  0, +317.0, +312.7, +302.4, +326.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        68,2026/05/12 14:19:12,  0, +317.4, +312.6, +301.2, +327.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        69,2026/05/12 14:19:13,  0, +317.9, +312.0, +299.8, +328.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        70,2026/05/12 14:19:14,  0, +318.3, +311.2, +298.4, +328.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        71,2026/05/12 14:19:15,  0, +318.9, +310.3, +296.9, +321.3,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        72,2026/05/12 14:19:16,  0, +319.4, +309.3, +295.4, +326.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        73,2026/05/12 14:19:17,  0, +320.0, +308.2, +293.8, +326.3,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        74,2026/05/12 14:19:18,  0, +320.1, +307.0, +292.2, +325.3,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        75,2026/05/12 14:19:19,  0, +320.1, +305.6, +290.6, +323.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        76,2026/05/12 14:19:20,  0, +320.1, +304.3, +288.9, +322.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        77,2026/05/12 14:19:21,  0, +320.0, +302.9, +287.3, +321.1,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        78,2026/05/12 14:19:22,  0, +319.6, +301.4, +285.6, +319.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        79,2026/05/12 14:19:23,  0, +319.1, +300.1, +284.0, +318.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        80,2026/05/12 14:19:24,  0, +318.3, +298.7, +282.4, +316.5,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        81,2026/05/12 14:19:25,  0, +317.2, +297.2, +280.7, +315.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        82,2026/05/12 14:19:26,  0, +316.0, +295.7, +279.1, +313.5,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        83,2026/05/12 14:19:27,  0, +314.7, +294.1, +277.5, +311.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        84,2026/05/12 14:19:28,  0, +313.5, +292.7, +275.9, +310.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        85,2026/05/12 14:19:29,  0, +312.0, +291.1, +274.3, +308.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        86,2026/05/12 14:19:30,  0, +310.5, +289.5, +272.6, +306.8,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        87,2026/05/12 14:19:31,  0, +309.0, +288.0, +271.0, +305.3,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        88,2026/05/12 14:19:32,  0, +307.4, +286.4, +269.5, +303.6,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        89,2026/05/12 14:19:33,  0, +305.9, +284.9, +267.9, +302.0,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        90,2026/05/12 14:19:34,  0, +304.3, +283.3, +266.4, +300.2,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        91,2026/05/12 14:19:35,  0, +302.6, +281.8, +264.9, +298.5,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        92,2026/05/12 14:19:36,  0, +301.0, +280.2, +263.3, +296.9,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        93,2026/05/12 14:19:37,  0, +299.4, +278.7, +261.8, +295.2,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        94,2026/05/12 14:19:38,  0, +297.8, +277.2, +260.3, +293.6,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        95,2026/05/12 14:19:39,  0, +296.1, +275.7, +258.8, +292.0,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        96,2026/05/12 14:19:40,  0, +294.4, +274.2, +257.4, +290.2,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        97,2026/05/12 14:19:41,  0, +292.7, +272.6, +255.9, +288.5,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        98,2026/05/12 14:19:42,  0, +291.0, +271.1, +254.5, +286.8,  +23.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
        99,2026/05/12 14:19:43,  0, +289.3, +269.6, +253.0, +285.1,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       100,2026/05/12 14:19:44,  0, +287.6, +268.1, +251.6, +283.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       101,2026/05/12 14:19:45,  0, +285.9, +266.7, +250.2, +281.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       102,2026/05/12 14:19:46,  0, +284.2, +265.3, +248.7, +280.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       103,2026/05/12 14:19:47,  0, +282.6, +263.8, +247.4, +278.3,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       104,2026/05/12 14:19:48,  0, +281.0, +262.4, +246.0, +276.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       105,2026/05/12 14:19:49,  0, +279.3, +261.0, +244.6, +275.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       106,2026/05/12 14:19:50,  0, +277.7, +259.5, +243.2, +273.3,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       107,2026/05/12 14:19:51,  0, +276.2, +258.1, +241.9, +271.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       108,2026/05/12 14:19:52,  0, +274.5, +256.7, +240.6, +270.1,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       109,2026/05/12 14:19:53,  0, +272.9, +255.3, +239.2, +268.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       110,2026/05/12 14:19:54,  0, +271.3, +253.9, +237.9, +266.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       111,2026/05/12 14:19:55,  0, +269.7, +252.6, +236.6, +265.5,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       112,2026/05/12 14:19:56,  0, +268.2, +251.1, +235.4, +263.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       113,2026/05/12 14:19:57,  0, +266.6, +249.9, +234.1, +262.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       114,2026/05/12 14:19:58,  0, +265.1, +248.4, +232.7, +261.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       115,2026/05/12 14:19:59,  0, +263.5, +247.1, +231.5, +259.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       116,2026/05/12 14:20:00,  0, +262.0, +245.7, +230.3, +257.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       117,2026/05/12 14:20:01,  0, +260.5, +244.5, +229.0, +256.5,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       118,2026/05/12 14:20:02,  0, +259.1, +243.2, +227.8, +255.1,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       119,2026/05/12 14:20:03,  0, +257.6, +241.8, +226.6, +253.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       120,2026/05/12 14:20:04,  0, +256.2, +240.6, +225.5, +252.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       121,2026/05/12 14:20:05,  0, +254.6, +239.3, +224.3, +250.8,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       122,2026/05/12 14:20:06,  0, +253.2, +238.0, +223.2, +249.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       123,2026/05/12 14:20:07,  0, +251.8, +236.8, +222.0, +248.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       124,2026/05/12 14:20:08,  0, +250.4, +235.5, +220.8, +246.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       125,2026/05/12 14:20:09,  0, +248.9, +234.4, +219.8, +245.3,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       126,2026/05/12 14:20:10,  0, +247.6, +233.1, +218.6, +243.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       127,2026/05/12 14:20:11,  0, +246.2, +231.9, +217.5, +242.3,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       128,2026/05/12 14:20:12,  0, +244.8, +230.7, +216.3, +240.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       129,2026/05/12 14:20:13,  0, +243.5, +229.6, +215.2, +239.5,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       130,2026/05/12 14:20:14,  0, +242.2, +228.4, +214.2, +238.2,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       131,2026/05/12 14:20:15,  0, +240.8, +227.2, +213.1, +236.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       132,2026/05/12 14:20:16,  0, +239.5, +226.1, +212.0, +235.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       133,2026/05/12 14:20:17,  0, +238.2, +224.9, +211.0, +234.5,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       134,2026/05/12 14:20:18,  0, +236.9, +223.7, +209.9, +233.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       135,2026/05/12 14:20:19,  0, +235.6, +222.6, +208.9, +232.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
